Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48,Ch49,Ch50,Ch51,Ch52,Ch53,Ch54,Ch55,Ch56,Ch57,Ch58,Ch59,Ch60,Ch61,Ch62,Ch63,Ch64,Ch65,Ch66,Sample_Name
75.6,13747.3,13748,1233.6,1233.4,1233.8,10682,10743.4,10778.8,3321.5,3321.1,3321.5,6243.5,6245.6,6246.1,21819.6,21827.1,11740,11735.5,5626.6,5625.9,5626.2,1142.9,1142.9,1143,4153.1,4153.5,4152.6,3610.8,3610.8,3610.7,14685.6,14684.5,60355.4,60413.9,100796.9,101109.6,101097.5,1623.2,1622.8,1623.5,6899.9,6898,6898.5,7901.5,7903.5,7902.1,27371.2,27393.4,14658.9,14650.4,2723.4,2723.3,2723,5175.3,5175,5175.3,2276,2275,2274.9,2164.6,2164.3,2164.3,11543.5,11548.6,40.220001,31.549999,0.9
77.4,13755.8,13745.9,1233.6,1233.3,1233.6,10679.3,10746.4,10780.1,3321.5,3321.2,3321.3,6245,6246.8,6247.7,21819.5,21833.6,11734.9,11733.7,5627.1,5626.5,5625.9,1142.9,1143,1143,4155.8,4154.8,4152.4,3610.4,3610.7,3611.3,14689.5,14681.4,60433.9,60419.4,100786.6,100856.7,101046,1623.3,1622.8,1623.5,6899.4,6899.6,6899.2,7899.8,7900.2,7903.5,27366.5,27370.5,14645.4,14644.6,2722.8,2723.1,2723.7,5175.4,5174.8,5174.8,2275.7,2274.9,2274.8,2164.5,2164.2,2164.5,11553.7,11552.9,40.189999,31.549999,0.9
79.2,13750.1,13747.2,1233.7,1233.3,1233.7,10681.4,10747.2,10775.9,3321.8,3321.3,3322.2,6247.5,6247.4,6249,21814.7,21817.1,11730.3,11731.7,5626.7,5626.6,5626.4,1142.7,1142.9,1143,4154.9,4154.6,4153.8,3610.5,3610.4,3611.1,14689,14687.7,60440.3,60351.7,100739.7,100839.6,100867,1623,1622.6,1623.3,6899.8,6899.3,6898.9,7903.8,7904.4,7905.1,27356.9,27366.8,14648.3,14647,2723.9,2723,2723.1,5175.5,5175.4,5175.9,2275.8,2275,2275,2164.9,2164.7,2164.7,11553.4,11557.4,40.200001,31.559999,0.9
81,13754.7,13743,1233.6,1233.3,1233.6,10683.3,10745.7,10782.2,3321.8,3321,3321.8,6249.5,6249.6,6252,21823.2,21833.5,11734.3,11723,5626.7,5626.4,5627.9,1142.7,1142.8,1142.8,4157.5,4156.2,4155.9,3611,3610.4,3611,14679.4,14681.4,60351.7,60372.5,100942.3,100990.3,100946.6,1623.1,1622.8,1623.4,6899.6,6898.6,6898.9,7901.9,7902.6,7903.7,27352.7,27359.3,14645.4,14641.9,2723.2,2722.9,2722.7,5175.6,5176,5175.2,2276.2,2275.1,2275.1,2165,2164.6,2164.3,11552,11557.6,40.150002,31.530001,0.9
82.8,13749.8,13749.4,1233.7,1233.4,1233.7,10682.6,10746.5,10782.4,3321.8,3321.2,3321.9,6250.6,6251.3,6252.2,21832,21823.8,11736.1,11731.5,5625.8,5626.3,5626.4,1142.8,1142.8,1142.9,4156,4156.5,4156,3611.1,3610.3,3611,14686.1,14683,60347.4,60368.5,100965.4,101042.6,100935.4,1623.2,1622.9,1623.5,6897.3,6898.1,6898,7903.3,7903.5,7907.7,27380.8,27382.4,14647.6,14649.2,2723.4,2723.4,2723.4,5174.3,5174.7,5174.8,2276,2275.2,2275,2164.7,2164.6,2164.8,11565.5,11552.4,40.169998,31.530001,0.9
84.6,13746.5,13743.9,1233.7,1233.5,1233.8,10687.4,10747.9,10784.6,3321.2,3321.3,3321.7,6252,6251.6,6253,21823,21818.9,11732,11732.2,5626.8,5625.3,5625.6,1142.9,1143,1143,4158.9,4158.9,4158.5,3610.7,3611,3610.9,14681.8,14685.3,60408.1,60415.8,100995.4,101018.6,101052.9,1623.4,1622.7,1623.3,6899,6898.3,6899,7905,7904.6,7904.9,27361.9,27375.6,14648.7,14645.6,2723.8,2723.5,2723.7,5173.4,5173.9,5174.7,2276,2275.2,2275.3,2165.2,2164.6,2165,11556,11558.7,40.150002,31.549999,0.9
86.4,13748.4,13748.3,1233.7,1233.4,1233.8,10687.3,10751.1,10784.7,3321.4,3321.1,3321.6,6252.2,6251.9,6253.9,21815.8,21823.5,11736.5,11735.3,5625.9,5628,5626.5,1143,1143,1143,4157.9,4156.2,4156,3611,3610.7,3611.2,14685.1,14689.8,60452.3,60468.6,100950,101018.6,101089.8,1623.3,1622.7,1623.4,6899,6899.2,6899.1,7906.8,7904.3,7906.1,27356.2,27362,14647.8,14643.1,2724.1,2723.6,2723.6,5174.5,5174.7,5174.7,2276.1,2275.3,2275.3,2165.8,2164.9,2165.2,11552.7,11548.1,40.150002,31.549999,0.9
88.2,13742.3,13742,1233.8,1233.5,1233.8,10688,10751.4,10786.9,3321.6,3321.1,3321.5,6251.9,6253.1,6253.2,21807.2,21813.9,11739.8,11739.5,5626.4,5626.1,5627.1,1142.9,1142.9,1143.1,4160.5,4160.3,4159.8,3611.3,3610.8,3611.4,14685.6,14688,60382.3,60385.1,100863.5,101092.4,101111.3,1623,1622.6,1623.2,6900.1,6899.6,6900,7904.6,7908.7,7908.6,27355.9,27375.1,14653.7,14659.4,2724.6,2723.8,2724.4,5175.1,5175,5175.4,2276,2275.3,2275,2165.5,2164.8,2165.1,11555,11553.4,40.150002,31.549999,0.9
90,13745.3,13747.2,1233.7,1233.5,1233.8,10688.1,10751.1,10785.6,3321.8,3321,3321.5,6252.5,6253.1,6254.5,21805.3,21823.1,11739.8,11736.3,5627,5626.6,5627.2,1143,1142.9,1143,4159.6,4160.3,4158.1,3611.3,3611.2,3611.3,14689.7,14685,60393.1,60433.3,100873,100855,100881.5,1623.1,1622.5,1623.5,6900.6,6899.8,6900.7,7904.5,7908.3,7909.3,27375.3,27367.1,14652.6,14646.5,2724.1,2723.9,2724.2,5175.2,5174.6,5175,2276.2,2275.2,2275.1,2165.5,2164.8,2164.9,11554.3,11551.9,40.130001,31.530001,0.9
91.8,13743.7,13745.7,1233.7,1233.5,1233.8,10688.3,10751.9,10784.8,3322.2,3321.4,3321.4,6253.3,6255.8,6255.4,21818.6,21819.5,11734.5,11735.9,5628,5626.7,5626.9,1142.9,1142.9,1143,4160.4,4158.8,4158.6,3610.6,3610.6,3610.9,14686.5,14691.4,60477.5,60451.7,101004,100870.4,100930.3,1623.1,1622.5,1623.4,6900.6,6901.6,6902.2,7907.8,7906.5,7907,27376.3,27387.1,14641.8,14645.1,2724.6,2724.1,2724.3,5174.6,5175.1,5175.6,2276.5,2275.6,2275.2,2165.4,2165,2165,11553.4,11554.8,40.150002,31.549999,0.9
93.6,13745,13740.5,1233.8,1233.5,1233.9,10687.3,10753.3,10787.9,3322.4,3321.5,3321.6,6253.9,6254.7,6256.9,21821,21834.8,11735.4,11733,5627.4,5627.2,5627,1142.9,1142.9,1143.1,4160.7,4160.6,4160,3611.1,3610.5,3611.4,14685.9,14685,60401.3,60488.3,100746.5,100808,100744.8,1623.1,1622.6,1623.5,6902.7,6901.6,6903.2,7908.6,7907.2,7904.9,27354.5,27365.2,14651.5,14652.5,2725,2724.2,2724.5,5174.2,5175,5174.7,2276.1,2275.3,2275.1,2165.7,2165.2,2165.2,11551.5,11554.7,40.18,31.530001,0.9
95.4,13745.5,13745.3,1233.8,1233.4,1233.8,10689,10755.6,10796.3,3322.1,3321.8,3321.7,6256.8,6256,6258.1,21812.2,21821.6,11732.5,11733.3,5627.6,5626.3,5627.1,1142.9,1143,1143.2,4162.3,4161.3,4160.4,3611.4,3611,3611.3,14688.7,14690.1,60402.6,60358.7,100781.5,100831.9,100960.3,1623.4,1622.8,1623.5,6900.9,6901.2,6900,7902.1,7903.7,7903.1,27372.6,27362,14651.1,14651.2,2725.3,2724.2,2724.6,5173.8,5174.1,5174.1,2276.2,2275.4,2275.3,2165.6,2165.3,2165.2,11551.6,11555.7,40.18,31.549999,0.9
97.2,13740.4,13749.1,1233.8,1233.6,1233.9,10691.6,10756.5,10792.1,3321.9,3321.5,3321.6,6256.8,6257.3,6259.6,21804.6,21833,11739.2,11747.9,5626.7,5626.6,5626.3,1143.1,1143.1,1143.2,4161.8,4161.3,4161.2,3611.5,3611.3,3611.3,14687.7,14688.8,60344.3,60433.9,100841.3,100681.7,100743.1,1623,1622.5,1623.3,6901.6,6901.9,6901.6,7906,7907,7908.7,27361.6,27379.9,14649.7,14646.4,2725.4,2725,2725.4,5174.2,5174.7,5174.4,2276.4,2275.7,2275.5,2165.5,2165.3,2165.3,11551.2,11549.2,40.200001,31.530001,0.9
99,13747.7,13749.9,1233.8,1233.6,1233.9,10691.9,10758.9,10793,3321.7,3321.8,3321.7,6258.2,6259.8,6259,21813.5,21811.8,11739.1,11736.2,5627.4,5627.2,5627.2,1143.3,1143.2,1143.3,4162,4161.2,4161.2,3612.1,3611.2,3611.6,14690.4,14694.8,60386.9,60417,100972.3,100826.8,100715,1622.8,1622.3,1623.1,6900.7,6900.1,6901.3,7909.6,7909.1,7909.8,27365.9,27362.3,14648.5,14646.8,2725.1,2724.9,2724.9,5173.3,5173.2,5173.6,2276.2,2275.4,2275.1,2165.4,2165,2165.2,11557.4,11553,40.150002,31.52,0.9
100.8,13749.3,13747.2,1233.8,1233.5,1233.8,10692.2,10756.6,10792.1,3322,3321.3,3321.5,6257.9,6257.7,6258.8,21806.7,21829.1,11736.7,11737.9,5626.7,5626.2,5626.2,1143,1143.1,1143.1,4162.9,4161.4,4160.1,3611.6,3611.4,3611.6,14683.5,14685.2,60357.5,60396.1,100629.8,100756.8,100831.9,1623.3,1622.6,1623.5,6901.1,6901.5,6900.1,7904.6,7907.4,7907.4,27357.6,27368.5,14648.9,14646.3,2725.3,2725.1,2725.5,5173.8,5173.8,5174.1,2276.3,2275.4,2275.4,2165.7,2165,2165.4,11556.9,11556.3,40.16,31.530001,0.9
102.6,13742.3,13741.8,1233.8,1233.5,1233.9,10694.2,10756.6,10791.4,3322.1,3321.5,3321.6,6259.1,6259.7,6259.9,21820.9,21829.2,11742.7,11737.8,5626.7,5626.1,5625.4,1143,1143,1143.2,4162.4,4161.8,4160.6,3611.8,3611.1,3611.2,14680.7,14690.6,60385.7,60387.5,101058.9,101089.8,101097.5,1623.2,1622.7,1623.5,6901.2,6900.5,6902.8,7904,7902.6,7906.7,27377.7,27407.3,14649.8,14648.6,2725.2,2725.2,2725.4,5174.5,5174.6,5175.2,2276.3,2275.6,2275.3,2165.2,2165.1,2165.2,11553,11556.4,40.200001,31.549999,0.9
104.4,13748.5,13748.6,1233.9,1233.6,1233.9,10693,10757.9,10791.7,3321.8,3321.4,3321.7,6260.7,6260.6,6261.9,21822.2,21816,11732.4,11731.6,5626.3,5626.4,5627.3,1142.9,1143.1,1143.1,4163,4162.8,4162.2,3611.5,3610.9,3611.3,14686.8,14687.4,60424.1,60417.6,100891.8,100694.5,100972.3,1623.1,1622.5,1623.4,6902.5,6902.2,6901.5,7903.9,7904.5,7907,27368,27369.5,14651.1,14650.6,2725.9,2725.2,2725.6,5174.5,5172.3,5173.7,2276.3,2275.8,2275.4,2165.7,2165.3,2165.6,11551.4,11553.7,40.150002,31.549999,0.9
106.2,13749.7,13743.4,1233.9,1233.6,1234,10693.1,10757.4,10792,3322.3,3321.5,3321.8,6261.3,6263.3,6263.8,21814.5,21822.4,11740.9,11738.1,5626.4,5625.7,5625.6,1143.1,1143.1,1143.2,4162.9,4162.8,4162.2,3611.3,3611.7,3611.4,14686.6,14685.7,60366.1,60437.3,101178.3,100879.8,101034,1623.1,1622.5,1623.3,6900.4,6901.9,6901.9,7908,7905.6,7908.2,27366.4,27367.8,14646,14653.8,2726.2,2725.6,2725.5,5172.6,5173.8,5174.6,2276.3,2275.2,2275.2,2165.6,2165.2,2165.4,11549.4,11557,40.139999,31.549999,0.9
108,13742.9,13743.7,1233.9,1233.6,1233.9,10696.1,10760.6,10794.2,3321.9,3321.7,3321.6,6262.6,6261.3,6263.9,21822.5,21830.7,11736.4,11730.8,5627.1,5626.8,5626.2,1143.2,1143.3,1143.3,4163.5,4162.2,4162.4,3611.4,3611.5,3611.5,14690.5,14687.7,60352.9,60361.2,100963.7,100898.6,100855,1623,1622.8,1623.4,6902.7,6903,6901.2,7908.8,7908.6,7908.5,27349.5,27373.5,14651.4,14656.7,2725.2,2725.4,2725.4,5174.3,5174,5174.5,2276,2275.3,2275.2,2166.2,2165.7,2165.8,11551.8,11555.4,40.18,31.559999,0.9
109.8,13745.9,13742.9,1233.8,1233.5,1233.9,10696,10762.1,10793.1,3322,3321.5,3321.8,6262.8,6263.5,6264.9,21812.7,21809.2,11731.3,11735.7,5626.3,5625.8,5626.7,1143,1143.1,1143.2,4164.9,4163.4,4162.4,3611.5,3611.3,3611.6,14687.9,14690.7,60440.3,60367.9,101044.3,100992,100651.9,1622.9,1622.4,1623.2,6902,6902.7,6903.4,7912.8,7911.1,7912.2,27375,27375.5,14642.3,14641.7,2725.6,2724.8,2725.7,5174.2,5173.8,5174.4,2276.3,2275.3,2275.3,2165.5,2165.4,2165.5,11554,11550.8,40.189999,31.559999,0.9
111.6,13742,13742.4,1233.9,1233.6,1234,10696,10760.9,10793.5,3321.7,3321.4,3321.5,6263.9,6265.3,6265.4,21831,21828.1,11738.2,11737.6,5625.5,5624.9,5625.7,1143.2,1143.3,1143.3,4164.9,4165,4163.5,3612.1,3611.4,3612.2,14680.5,14687.5,60468,60371.9,101055.5,101095.8,100863.5,1623,1622.8,1623.4,6902.1,6902.3,6904.1,7910.9,7911.4,7913.8,27366.8,27363.2,14650,14645.8,2726.3,2725.7,2725.9,5173.6,5174.6,5174.8,2276.3,2275.7,2275.5,2165.6,2165.4,2165.3,11554.1,11556.2,40.189999,31.549999,0.9
113.4,13739.2,13742.8,1233.9,1233.7,1234.1,10698.3,10762.9,10796.6,3321.8,3321.5,3321.7,6264,6263.6,6265.9,21815.1,21825.1,11731.3,11734,5626.7,5626.5,5626.6,1142.9,1143.2,1143.4,4164.7,4164.2,4164.1,3612.1,3611.2,3612,14686.3,14680.8,60409.6,60327.8,100886.6,101055.5,100923.4,1623.1,1622.7,1623.4,6902.5,6902.9,6902.9,7911.6,7911.9,7912.7,27356.9,27367.7,14643,14642.4,2725.9,2725.1,2726,5173.8,5174.2,5175.7,2276.2,2275.6,2275.4,2166.2,2165.6,2165.5,11557,11552.6,40.220001,31.530001,0.9
115.2,13745.3,13743.5,1234,1233.7,1233.9,10698.4,10763.1,10796,3321.9,3321.3,3321.8,6265.3,6266.2,6267.9,21827.3,21820.9,11731.4,11731.9,5625.4,5625.1,5625.4,1143,1143.1,1143.2,4165.3,4165,4164.8,3611.6,3611.6,3612.2,14678.9,14689.3,60416.4,60424.1,101018.6,101095.8,100839.6,1623.1,1622.5,1623.2,6903.9,6903.1,6902.5,7909,7910.1,7912.7,27377.2,27362.8,14654.3,14653.3,2726.1,2725.6,2726.2,5174.5,5174.6,5174.6,2276.3,2275.5,2275.4,2166.1,2165.5,2165.7,11549.8,11554.2,40.189999,31.549999,0.9
117,13743.3,13743.5,1234,1233.7,1234.1,10696.8,10762.2,10796,3321.9,3321.6,3321.9,6267.6,6266.9,6268.3,21810.6,21819.5,11737.1,11736.3,5626.2,5625.9,5626.6,1143,1143,1143.1,4167.3,4167,4165.7,3611.9,3611,3611.2,14683.4,14681.5,60444.6,60501.5,101143.1,100938.9,101025.4,1622.8,1622.2,1623.3,6903.5,6903,6902.1,7912.9,7912.9,7915.1,27362.4,27376.3,14654.1,14649.4,2726.1,2725.9,2725.4,5174.6,5173.7,5175,2276.3,2275.6,2275.3,2166.3,2165.9,2165.5,11545.3,11552.9,40.150002,31.559999,0.9
118.8,13739.3,13740.6,1233.9,1233.7,1234,10701.1,10763.5,10799.1,3321.8,3320.8,3321.7,6264.2,6268.2,6267,21823,21821.4,11735,11735.8,5626.8,5626.2,5626,1143,1143.1,1143.2,4168,4167.5,4166.9,3612,3611.8,3612.5,14683.9,14683.4,60365.5,60382.3,100809.7,100795.2,100970.5,1623,1622.4,1623.1,6902,6902,6901.5,7912.8,7911.2,7913.1,27359.6,27374.1,14646.6,14649.3,2726.2,2725.7,2725.5,5173.3,5173.7,5173.8,2276.1,2275.5,2275.4,2166.4,2166.2,2166.1,11548.2,11551.5,40.16,31.549999,0.9
120.6,13740.1,13739.6,1234,1233.8,1234.2,10699.8,10765.3,10799.3,3322,3321.2,3321.8,6265.8,6266.8,6267.8,21812.4,21838.8,11732.5,11737,5627,5624.8,5626.1,1143.2,1143.3,1143.3,4167.1,4166,4166.4,3612.5,3612.1,3612.1,14684.4,14689.2,60375,60293.5,100703,100348,100790,1623.1,1622.7,1623.6,6903.2,6903.4,6903.3,7910.8,7911.3,7914.1,27354.5,27369.2,14645.2,14644.7,2726.1,2725.7,2725.9,5174.5,5175.7,5174.2,2276.3,2275.5,2275.1,2166.2,2165.6,2165.9,11552.9,11553.3,40.189999,31.559999,0.9
122.4,13736.2,13740.7,1234.1,1233.8,1234.1,10698.6,10764.4,10799.2,3322,3321.8,3322.3,6266,6266.1,6267.5,21815,21816.9,11731.3,11733.2,5626.8,5626.6,5627.3,1143.1,1143.2,1143.3,4167.7,4166.9,4166.1,3611.9,3611.7,3612.2,14687.1,14689.1,60307.9,60430.8,100753.4,100678.3,100566.8,1622.8,1622.5,1623.1,6904.6,6903.8,6904.1,7911.7,7913.3,7909.8,27351.2,27358.9,14648.8,14646.9,2726.2,2725.4,2725.3,5173.7,5174,5173.9,2276.1,2275.6,2275.3,2166.6,2166.1,2166.3,11558.5,11558.3,40.139999,31.549999,0.9
124.2,13737.9,13736.8,1233.9,1233.7,1234.1,10702.4,10765,10800.1,3322.3,3321.5,3321.4,6268,6267.4,6267.7,21806.4,21815.1,11727.9,11729.6,5626.4,5626.4,5626.5,1143.2,1143.1,1143.3,4167.1,4166.3,4166.2,3612,3611.5,3612,14685.4,14690.9,60397,60393.1,100956.8,100990.3,100843,1622.8,1622.3,1623.2,6904.2,6903.4,6903.3,7912.8,7915.7,7915,27377.9,27355.4,14649.7,14650.9,2725.8,2725.7,2726,5173.3,5174.5,5173.5,2276.1,2275.3,2275.4,2166.3,2165.9,2166.1,11553.6,11555.9,40.169998,31.530001,0.9
126,13736,13738.7,1234.1,1233.8,1234.2,10703.4,10768.4,10802.3,3322.1,3321.6,3322,6266.9,6267.2,6269,21810.3,21819.7,11728.2,11730.8,5626.8,5626.7,5624.6,1143.3,1143.3,1143.4,4166.9,4167.1,4165.5,3611.4,3611.2,3611.9,14683.3,14683,60386.3,60377.4,101014.3,101224,100983.4,1623,1622.6,1623.3,6902.4,6903.2,6904.2,7914.2,7913.4,7915.4,27364.7,27372.4,14655.7,14649.5,2726.1,2726.2,2726.3,5174.5,5174.4,5173.7,2275.8,2275.2,2275.2,2166.4,2166.2,2166.1,11561.8,11555.9,40.169998,31.549999,0.9
127.8,13739.3,13738.1,1234,1233.7,1234.1,10706.1,10772.8,10805.1,3321.8,3321.5,3321.5,6268.5,6269.6,6270.1,21823.8,21840.2,11736.5,11733,5626.3,5625.6,5624.6,1143.3,1143.2,1143.5,4168.4,4168.5,4168.1,3611.9,3612.1,3612.2,14687.2,14684.5,60447.1,60368.5,100804.6,101072.6,100816.5,1622.7,1622.3,1623.2,6905,6905.5,6905,7913.2,7914.2,7915,27375.7,27359,14651.6,14652.6,2725.8,2725.4,2725.6,5174.5,5174.8,5174.4,2276.6,2275.4,2275.5,2166.6,2166.1,2166.1,11554.3,11555.4,40.150002,31.559999,0.9
129.6,13746.7,13741.1,1234.1,1233.8,1234.1,10706.7,10768.9,10805.5,3322.1,3321.4,3321.6,6268.3,6270,6270.5,21833.6,21843.1,11737,11735,5625.7,5625,5624.8,1143.4,1143.4,1143.6,4168.1,4167.3,4167.9,3611.9,3611.8,3612.2,14688.4,14683.5,60483.1,60449.2,100909.7,100977.4,101076.1,1622.7,1622.2,1623,6905.4,6903.9,6903.8,7907.7,7908,7910.2,27379.7,27380.2,14654.6,14648.7,2725.8,2725.5,2726,5173,5173.7,5174.1,2276.4,2275.4,2275.4,2166.4,2166,2166,11555.9,11557,40.099998,31.52,0.9
131.4,13737.8,13734.9,1234,1233.7,1234.2,10708.7,10772.9,10805.2,3322.2,3321.3,3321.9,6269.7,6269.2,6271.5,21807.3,21812,11729.2,11733.3,5623.6,5625.4,5625.2,1143.3,1143.3,1143.5,4169.4,4169.3,4168.9,3612.3,3611.9,3612.1,14678.9,14682,60386.3,60442.8,100903.8,100918.3,101222.2,1622.8,1622.3,1623,6905.4,6905.3,6905.4,7910,7912.7,7913.4,27353.6,27368,14642.8,14646.6,2726.5,2726.1,2726.1,5173.5,5173,5174.5,2275.9,2275.4,2275.4,2166.3,2165.8,2165.8,11555.7,11560.2,40.110001,31.559999,0.9
133.2,13738.5,13741.6,1234.1,1233.8,1234.2,10704.9,10769.8,10805.4,3322.2,3321.5,3321.7,6270.2,6270.3,6271.8,21809.1,21814.2,11731,11732,5625.1,5624.7,5625,1143.2,1143.3,1143.4,4170.1,4168.4,4168.8,3612.1,3611.7,3612.3,14687.3,14685.6,60333.6,60353.5,100909.7,100855,101180.1,1622.7,1622.3,1623,6905.5,6904.1,6903.3,7914.5,7913.3,7912.7,27365.5,27358.9,14645.2,14649.1,2726.7,2726.2,2726.5,5173.7,5173.4,5173.8,2276.1,2275.3,2275.3,2165.9,2165.4,2165.8,11551.5,11559.3,40.130001,31.549999,0.9
135,13732.5,13738.6,1234.1,1233.7,1234.2,10706.5,10772.3,10809,3322.2,3321.8,3321.4,6270.4,6270.9,6271.7,21821.4,21823.5,11730.9,11734.7,5625.5,5625.5,5624.6,1143.4,1143.4,1143.4,4169.1,4168.1,4168,3611.6,3611.7,3611.8,14684.7,14684.8,60392.4,60496.9,101025.4,101094.1,100948.3,1622.9,1622.4,1623,6905,6905.9,6904.3,7912.1,7913.4,7913.5,27365.2,27380.5,14648.7,14647.6,2727,2727,2727,5174.1,5173.5,5174,2276.5,2275.8,2275.6,2166.2,2166.1,2165.9,11548.6,11556.2,40.110001,31.530001,0.9
136.8,13744.6,13738.1,1234.1,1233.8,1234.2,10706.2,10769.3,10804.4,3322,3321.6,3322.2,6272.5,6272.9,6274.7,21818.9,21820.4,11731.8,11734.1,5625.5,5626,5625.2,1143.3,1143.3,1143.3,4169.9,4168.8,4168.6,3612.3,3611.4,3612.2,14688.3,14688.3,60441.6,60421.9,100883.2,100751.6,100716.7,1622.8,1622.4,1623.1,6906.3,6905.8,6905.7,7910.7,7912,7912.3,27364.7,27370.9,14644.1,14639.8,2726.6,2726.3,2726.6,5174,5174.6,5174.7,2276.1,2275.6,2275.5,2166.1,2165.9,2165.9,11549.2,11547.8,40.110001,31.530001,0.9
138.6,13736.3,13737,1234.2,1233.9,1234.2,10707.8,10773.6,10809.7,3322,3321.7,3321.5,6272.1,6272.5,6273.7,21799.5,21811,11732.1,11731.6,5626.8,5626.3,5625.4,1143.2,1143.1,1143.3,4170.7,4169.4,4169.6,3612.2,3612.1,3612.5,14686.3,14685.6,60433.3,60380.5,100826.8,100848.2,100905.5,1622.7,1622.2,1623,6907.8,6907.7,6907.3,7914.9,7913.9,7918.3,27370.9,27381.8,14643,14648.2,2727.1,2726.4,2726.9,5174.9,5175.4,5175.2,2276.4,2275.8,2275.2,2166.7,2166.2,2166.5,11556.8,11552.8,40.099998,31.530001,0.9
140.4,13734.5,13740.1,1234.2,1233.8,1234.2,10710.1,10772.4,10809.8,3322.1,3321.9,3322.8,6272.7,6274,6275.5,21816.2,21816.1,11731.5,11737.4,5626.2,5625.7,5626.8,1143.1,1143.3,1143.5,4170.8,4169.9,4169.1,3612,3611.7,3612,14680.5,14688.7,60426.5,60354.7,100808,100900.3,100837.9,1622.6,1622,1622.9,6908,6907,6907.4,7914.4,7915.1,7916.1,27357.5,27366.5,14640.4,14644.2,2727.4,2727,2727,5174.3,5175,5175.4,2276.5,2275.6,2275.7,2166.1,2166,2165.9,11557.6,11551.8,40.130001,31.549999,0.9
142.2,13740.3,13728,1234.2,1233.9,1234.2,10711.2,10776.9,10812,3322.1,3321.8,3322.2,6274.3,6273.6,6276.2,21802.3,21811.8,11732.1,11730.5,5626.4,5625.6,5627.8,1143.2,1143.2,1143.4,4171.7,4172.1,4171.9,3611.6,3611.5,3612.2,14680.6,14683,60371.3,60417.6,100799.4,100809.7,100948.3,1622.5,1622,1622.9,6907.1,6907.3,6908.9,7914.8,7914.2,7914.8,27361,27362.7,14643.2,14642,2727.4,2726.7,2727.3,5173.2,5173.5,5173.7,2276.6,2275.8,2275.7,2166.4,2166.1,2166.3,11554,11563.2,40.07,31.559999,0.9
144,13736.7,13729.8,1234.2,1234,1234.3,10714.5,10778.8,10814.3,3322.1,3321.6,3322,6272.2,6272.9,6276.8,21834.3,21824.4,11736.1,11732.9,5626,5625,5625.5,1143.3,1143.4,1143.4,4173.3,4171.4,4171.6,3612.5,3611.8,3612.2,14694.9,14681.6,60320.4,60372.5,101042.6,101018.6,101355.1,1622.7,1622.3,1623.1,6905.6,6906.1,6905.5,7914.5,7916.4,7916.4,27379.1,27385.9,14650.5,14645.9,2727.9,2726.7,2727.7,5173,5172.9,5173.9,2276.8,2275.8,2276,2166.7,2166.1,2166.4,11549,11555.9,40.099998,31.52,0.9
145.8,13734.3,13735,1234.2,1234,1234.2,10714.3,10780.4,10812.9,3321.9,3321.5,3321.7,6272.3,6274.8,6275.5,21818.4,21819.9,11726.2,11728.3,5626.4,5626.2,5625.9,1143.2,1143.2,1143.4,4174.1,4172.7,4173.3,3612,3611.6,3612.2,14676.2,14679.5,60382.3,60457.2,100962,100965.4,101118.1,1622.7,1622.2,1622.9,6909.7,6904.4,6904.4,7916.9,7918,7917.2,27382,27380.1,14647.7,14640.5,2728.1,2727.5,2727.6,5172.9,5172.9,5173.6,2277,2276,2276.1,2166.1,2165.8,2166.3,11546.1,11544.4,40.07,31.549999,0.9
147.6,13734.8,13738,1234.2,1234,1234.2,10714.8,10780.5,10812.7,3322.2,3321.8,3322,6275.6,6276.7,6278.4,21802,21804.5,11734.1,11734.8,5626.2,5626.9,5626.7,1143.5,1143.7,1143.6,4173.6,4172.5,4172.6,3611.6,3611.6,3612.1,14682.1,14679.4,60420.1,60457.2,101016,100913.2,101067.5,1622.7,1622.2,1622.9,6904.9,6906.3,6906.8,7915.5,7913.5,7915.4,27352.9,27358,14645,14644.2,2728,2727.1,2727.6,5173.6,5174.2,5174.3,2276.4,2275.7,2275.8,2166.2,2165.9,2165.8,11545.1,11552.9,40.07,31.5,0.9
149.4,13737.1,13736,1234.2,1233.9,1234.3,10717.3,10781.2,10814.1,3321.9,3321.3,3321.8,6275.2,6275.7,6278.6,21817.9,21819.8,11739.9,11738.6,5626.4,5625.5,5625.7,1143.3,1143.3,1143.3,4173.5,4172.9,4172.3,3611.9,3611.5,3611.7,14677.6,14673.8,60358.1,60380.5,101039.1,101171.5,100955.1,1622.9,1622.5,1623,6906.3,6905.4,6905.7,7913.3,7914.7,7914.5,27357.2,27365,14646.9,14651.8,2728,2727.3,2727.8,5172.2,5172.8,5173.6,2276.4,2275.6,2275.6,2166.5,2166.6,2166.1,11552.6,11549.4,40.09,31.549999,0.9
