Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48,Ch49,Ch50,Ch51,Ch52,Ch53,Ch54,Ch55,Ch56,Ch57,Ch58,Ch59,Ch60,Ch61,Ch62,Ch63,Ch64,Ch65,Ch66,Sample_Name
149.4,13532.3,13531.3,1194,1193.7,1194.2,7176.7,7140.4,7112.1,3278.5,3277.8,3278.2,4830.6,4830.6,4831.6,21523.3,21524.6,12263.5,12263.5,5849.4,5849.5,5849.5,1066.1,1066.3,1066.7,3231.9,3231.7,3233.6,2892.4,2892.1,2892.6,13610.8,13608.5,59459.8,59492.3,84962.2,84915.4,84916.3,1392.1,1391.5,1391.7,5436.2,5435.5,5435.1,5476.4,5475.7,5476,28579.5,28578.3,14580.3,14570.5,2352.8,2352.4,2352.2,4962.7,4962.3,4962.9,2021.2,2020.8,2021,1944,1943.8,1944,11232.3,11230.8,37.66,30.799999,0.1
151.2,13529,13526.8,1193.9,1193.6,1194.1,7177.2,7140.6,7112.3,3278.3,3277.7,3278.1,4831.8,4831,4831.8,21519.3,21520.3,12263.1,12264.7,5849.2,5848.7,5848.6,1066.2,1066.3,1066.6,3231.7,3232.3,3232.1,2892.5,2892.1,2892.5,13604.1,13605.3,59457.1,59475.1,84968.8,84918.6,84880.7,1392.2,1391.6,1391.8,5437.6,5436.6,5436.2,5476.8,5475.6,5475.9,28572.9,28573.9,14573.2,14571.3,2352.3,2351.6,2351.3,4961.3,4961.8,4962.5,2020.9,2020.8,2020.9,1944,1943.9,1944.1,11228.4,11230,37.580002,30.790001,0.1
153,13530.2,13530,1193.8,1193.6,1193.9,7175.9,7139,7110.6,3277.7,3277.4,3277.7,4832,4831.4,4832.3,21521.1,21523.4,12265.4,12265.8,5847.3,5847.4,5847.6,1066.1,1066.2,1066.4,3232.3,3232.4,3232.8,2892.8,2892.5,2892.7,13607.7,13605.7,59456.3,59440.9,84958.1,84884.4,84922,1392.4,1391.5,1391.8,5436.7,5435.9,5435.5,5475.9,5476.7,5476.5,28564.8,28563.6,14571.8,14572.1,2351.8,2351,2350.8,4961.7,4960.9,4962.2,2021.1,2020.9,2021.2,1944.1,1944.1,1944.2,11225.8,11225.7,37.580002,30.82,0.1
154.8,13530.1,13527.9,1193.7,1193.5,1193.8,7176.2,7139,7110.2,3277.3,3276.8,3277.4,4832.7,4832.6,4832.4,21520.9,21520.6,12264.4,12262,5846.9,5847.9,5847.8,1066.1,1066.4,1066.5,3233,3233,3233.6,2892.6,2892.6,2892.5,13606.1,13605.1,59447.5,59417.4,84922.7,84878.4,84900.7,1392.3,1391.5,1391.8,5435.7,5434.6,5434.4,5478.7,5476.9,5477.6,28568.9,28568.6,14570.5,14572.6,2352,2351.4,2351.7,4961,4961.2,4961.7,2021,2020.7,2020.8,1943.7,1943.6,1944.1,11227.4,11227.9,37.580002,30.77,0.1
156.6,13528.4,13528.4,1193.5,1193.3,1193.8,7174.9,7137.9,7109.6,3277.5,3277,3277.6,4832.2,4832,4831.7,21521.1,21523,12259.1,12261.5,5847.4,5847.6,5847.2,1066.1,1066.2,1066.5,3233.6,3232.3,3233.1,2892.7,2892.2,2892.3,13604.8,13606.4,59449.9,59443.5,84850,84877.6,84867.3,1392.2,1391.5,1391.8,5435.3,5434.2,5434.3,5477.9,5476.7,5476.6,28562.6,28560.8,14575.5,14571.3,2352.5,2351.4,2351,4961.3,4961.2,4961.2,2021,2020.8,2021.1,1943.8,1943.7,1944,11226.4,11224.2,37.580002,30.790001,0.1
158.4,13528.9,13527.8,1193.5,1193.4,1193.7,7174.5,7137.9,7109.2,3277.2,3276.9,3276.7,4833.1,4832.5,4833.6,21514.7,21520.6,12254.7,12255.4,5846.8,5846.5,5846.9,1066.1,1066.3,1066.4,3233.8,3233.4,3233.7,2892.2,2892.2,2892.4,13607.2,13604.2,59397.5,59408.5,84894.6,84915.5,84948.7,1392,1391.4,1391.6,5435.6,5434.7,5434.7,5478.2,5477.9,5478.4,28566,28564.7,14570.2,14571.5,2352.2,2351.3,2351,4960.8,4961.1,4961.4,2020.9,2020.6,2020.8,1943.5,1943.8,1944.1,11227.6,11228.7,37.580002,30.799999,0.1
160.2,13531,13530.5,1193.4,1193.2,1193.6,7173.5,7136,7108.5,3277,3276.4,3276.7,4832.8,4832.5,4832.9,21516.2,21524.2,12255.9,12257,5845.1,5845.3,5845.5,1065.8,1066,1066.2,3233,3233.6,3233.6,2892.7,2892,2892.4,13608.2,13601.5,59377.9,59403.5,84930.1,84971,84900.8,1392,1391.4,1391.8,5434.7,5434.8,5434.9,5480,5478.5,5478.6,28561.1,28562.6,14562.8,14563,2352.5,2351.9,2351.4,4960.6,4960.6,4960.6,2020.8,2020.5,2020.8,1943.5,1943.6,1943.8,11227.1,11226,37.580002,30.799999,0.1
162,13530.4,13528.6,1193.3,1193.1,1193.5,7171.8,7134.4,7105.5,3276.6,3276,3276.6,4833.5,4834.1,4834.2,21514.5,21514.9,12260.9,12257,5845.5,5845.1,5845,1065.9,1066.1,1066.4,3234.1,3233.9,3235.1,2892.6,2892.1,2892.4,13605.7,13604.7,59378.8,59400.7,84888,84883.3,84864.6,1392.3,1391.5,1391.7,5435.6,5434.6,5434.8,5479.3,5478.5,5476.9,28558.6,28562.3,14561.3,14561.1,2352.2,2351.8,2351.3,4960.7,4960.1,4960.5,2020.7,2020.4,2020.5,1943.7,1943.6,1944,11228,11226.5,37.630001,30.790001,0.1
163.8,13528.8,13527,1193.3,1193,1193.3,7171.8,7135.1,7106.9,3276.3,3276.1,3276.2,4833.8,4832.9,4832.8,21516,21514.3,12257.9,12257.5,5845.7,5845.7,5845.8,1065.9,1066.1,1066.2,3234.1,3234,3234.1,2892.7,2892.3,2892.6,13605.6,13606.8,59398.1,59436.6,84886.9,84899.4,84877.8,1392.1,1391.5,1391.7,5435.6,5435,5435.5,5479.6,5478.9,5479.5,28561,28561.7,14567.6,14561.8,2351.9,2351.2,2350.9,4958.3,4958.7,4958.4,2020.6,2020.2,2020.6,1943.5,1943.4,1943.4,11225.3,11222.5,37.630001,30.77,0.1
165.6,13526.7,13524.6,1193.3,1193,1193.4,7171.9,7133.5,7105.6,3276.1,3275.5,3275.6,4834,4833.2,4834.4,21515.8,21516.6,12253.8,12253,5844.9,5845.7,5845.3,1065.8,1066,1066.2,3234.2,3234.6,3234.1,2892.4,2892.2,2892.3,13603.1,13601,59456.6,59465.7,84909,84837.8,84837.3,1392.3,1391.6,1391.7,5435.5,5434.8,5434.4,5480.5,5479.6,5479.4,28562.1,28557.1,14557.3,14559.2,2352,2351.5,2351.7,4958.5,4959.2,4959.2,2020.5,2020.3,2020.8,1943,1943.4,1943.5,11224.2,11222.2,37.619999,30.82,0.1
167.4,13526.1,13524.5,1193.1,1192.8,1193.2,7170.1,7132.5,7104.8,3275.3,3275,3275.4,4834.2,4834,4834.3,21517.1,21514,12252.4,12253.5,5844.5,5844.8,5844.2,1066,1066.2,1066.3,3235.5,3235.6,3235.9,2891.9,2891.2,2891.8,13599.5,13599.1,59433.6,59416.1,84905.6,84842.4,84863.6,1392,1391.3,1391.7,5435.3,5434.7,5434.5,5480.2,5478.9,5479,28560.8,28560.7,14563.6,14563.3,2352,2351.3,2351.3,4958.4,4958.4,4958.7,2020.4,2020.2,2020.4,1943.3,1943.2,1943.6,11228,11227.4,37.630001,30.799999,0.1
169.2,13526.8,13525.1,1193,1192.8,1193.2,7169.6,7131.6,7103.8,3275.3,3274.8,3275,4833.4,4832.8,4833.2,21511.9,21512.5,12254.8,12254.5,5843.8,5843.3,5843.7,1065.8,1065.9,1066,3234.8,3234.4,3235,2891.8,2891.1,2891.5,13598.5,13601.5,59439.2,59427.4,84804.5,84838.1,84837.5,1391.9,1391.3,1391.6,5435,5434.4,5434,5479.3,5477.9,5478.6,28552.8,28550.1,14562.9,14564.5,2353,2352.2,2352.1,4958.6,4958.2,4958.9,2020.9,2020.4,2020.8,1943.2,1943.1,1943.2,11225.7,11224.7,37.59,30.799999,0.1
171,13524.8,13522.1,1192.8,1192.6,1193,7168.6,7130.6,7103,3274.9,3274.3,3274.8,4832.3,4832.1,4833.1,21512.9,21509.2,12253.9,12253.9,5843,5842.7,5843,1065.9,1066,1066.2,3235.6,3235.3,3235.5,2891.9,2891.2,2891.8,13597.5,13599.1,59414.5,59395.2,84827,84826.8,84888.4,1391.8,1390.9,1391.3,5436.1,5435.1,5434.8,5479.6,5479.2,5478.3,28547.5,28547.5,14563.3,14563.9,2352.4,2351,2351.3,4957.6,4957.6,4957.8,2020.5,2020.4,2020.3,1943.4,1943,1943.5,11223.6,11222.8,37.610001,30.790001,0.1
172.8,13523,13523.4,1192.8,1192.5,1193,7167.8,7130.6,7102.6,3274.5,3274,3274.7,4833.2,4832.3,4832.1,21510.4,21510.1,12253.2,12252.4,5843.3,5842.7,5842.9,1065.7,1065.8,1066.1,3235.9,3235.8,3236.4,2891.8,2891.5,2891.8,13600.8,13601.3,59400.8,59400.2,84808.5,84871.5,84879.3,1391.7,1391,1391.3,5435,5434,5434.1,5480.2,5479,5479.4,28548.9,28548.7,14549.8,14553.9,2352.2,2351.5,2351.2,4957.5,4957.7,4957.9,2020.6,2020.1,2020.3,1943.2,1943,1943.3,11217.5,11215.8,37.639999,30.790001,0.1
174.6,13522,13521.5,1192.7,1192.5,1192.8,7167.9,7131.6,7103.6,3274,3273.7,3274.1,4834.2,4833.6,4834.1,21506.6,21509.1,12256.4,12257,5843,5842.5,5842.5,1065.6,1065.8,1066,3236.9,3236.7,3236.4,2892,2891.1,2891.7,13595.1,13593.8,59407.8,59399.1,84844.8,84892.8,84873.6,1391.9,1391,1391.2,5435,5433.9,5434.2,5479.7,5479.1,5480,28549.4,28552.1,14562.7,14554.8,2352.5,2351.3,2351.4,4957.7,4957,4957.5,2020.6,2020.3,2020.5,1943.6,1943.4,1943.6,11221.6,11225.9,37.57,30.82,0.1
176.4,13523.2,13524.2,1192.7,1192.3,1192.7,7169.6,7132.9,7104.3,3274,3273.6,3273.7,4834.1,4833.4,4834.3,21508.6,21512,12252.6,12251.3,5842.4,5841.9,5842.1,1065.6,1065.8,1066,3235.6,3235.3,3236,2891.5,2891,2891.3,13599.1,13598.1,59388.5,59411.4,84869.1,84927.1,84917.2,1391.7,1391,1391.3,5435.1,5434.4,5434.1,5481.2,5480.3,5480.7,28551.8,28554.1,14556.2,14554.1,2352.6,2351.9,2351.1,4956.8,4956.2,4956.7,2020.6,2020.1,2020.3,1943,1942.8,1943.3,11220.7,11220,37.610001,30.799999,0.1
178.2,13523.4,13523.4,1192.4,1192.2,1192.6,7169.9,7132.2,7104.4,3274.1,3273.4,3273.4,4833.9,4833,4834.2,21509.4,21513.4,12255.3,12250.7,5840.9,5841.2,5841.7,1065.7,1065.8,1066,3236,3236.5,3236.4,2891.4,2891.3,2891.4,13595.2,13596.9,59400.3,59417.1,84890.7,84848.4,84852,1391.6,1391,1391.3,5435.1,5434.2,5434.3,5481.1,5480.3,5480.2,28549.4,28545.9,14561.1,14561.7,2352.4,2351.3,2351.7,4956.4,4956.2,4956.5,2019.7,2019.8,2020.1,1943,1942.7,1943,11225,11222.3,37.549999,30.799999,0.1
180,13519.4,13515.9,1192.4,1192.2,1192.5,7169.3,7131.8,7103.4,3273.1,3272.9,3273.3,4835,4835.7,4836,21511.6,21516.1,12247.8,12246.3,5840.7,5840.2,5840.8,1065.6,1065.7,1066,3236.2,3235.2,3236.1,2891.2,2890.8,2891.5,13595,13594.3,59420.7,59441.4,84836,84843.1,84791.3,1391.6,1391.1,1391.3,5435.7,5434.3,5434.7,5480.8,5480,5480.6,28546.6,28548.4,14556.7,14552.9,2351.8,2351.2,2351.3,4956.3,4956,4956,2020.2,2020.1,2020.1,1943,1942.8,1942.9,11222.5,11221.5,37.549999,30.82,0.1
181.8,13517.9,13514.7,1192.3,1192.2,1192.6,7168.4,7130.8,7103.3,3273.1,3272.8,3273.2,4835.1,4833.8,4834.7,21514.4,21514.3,12256.2,12258.1,5840.5,5839.9,5839.9,1065.5,1065.7,1065.9,3235.7,3235.6,3236.6,2891.8,2891.4,2891.5,13596.6,13592.6,59423,59438.9,84850.3,84790.5,84786.4,1391.5,1390.9,1391.5,5435,5434.1,5434.2,5483,5481.2,5482.2,28546.9,28547.6,14552.2,14547.4,2352,2351.5,2351.2,4955,4954.9,4955.6,2020.2,2020,2020.2,1943.1,1943,1943.4,11221.8,11218.5,37.57,30.799999,0.1
183.6,13516.7,13514.1,1192.2,1191.9,1192.4,7167.4,7130.2,7101.9,3273.2,3272.5,3272.6,4834.8,4834.4,4834.5,21516.1,21517.7,12251.2,12250.3,5840.1,5839.8,5839.8,1065.6,1065.8,1065.9,3236.6,3236.3,3235.7,2891.2,2891.1,2891.4,13591.8,13594.4,59416.1,59434.6,84769.8,84792.8,84777.4,1391.6,1391.1,1391.1,5434.7,5433.8,5434.1,5481.4,5480.9,5480,28549.2,28544.3,14552.2,14551.2,2351.8,2351,2351.2,4956.2,4955.9,4956.5,2020,2020,2020,1942.5,1942.7,1942.9,11219.8,11218.4,37.57,30.790001,0.1
185.4,13513.3,13512.8,1192.2,1191.8,1192.3,7165.9,7128.6,7100.3,3272.5,3272.3,3272.5,4834.4,4834.2,4835,21517.9,21516.7,12251.3,12251.6,5839.9,5839.5,5839.5,1065.5,1065.7,1065.9,3236.7,3236.6,3237.2,2891.2,2890.9,2891.2,13592,13597.4,59430.6,59424,84704.5,84722.6,84748.2,1391.4,1390.8,1391.1,5435.2,5434.3,5434.7,5479,5479.8,5481.5,28535.1,28537.1,14554.9,14557.6,2351.5,2351.5,2351.7,4955,4955.3,4955,2019.9,2019.5,2020,1942.4,1942.5,1942.7,11221.1,11217.2,37.529999,30.799999,0.1
187.2,13509.9,13508.9,1192,1191.8,1192.2,7165.8,7128.1,7100.1,3272.3,3271.9,3272.2,4835.5,4835,4835.1,21509.5,21506.6,12246.6,12248.6,5839.4,5838.4,5839.1,1065.3,1065.5,1065.7,3236.6,3237.1,3237.5,2891.3,2890.8,2891.2,13595.5,13595.4,59451.1,59447.3,84801.5,84747.3,84830.2,1391.7,1390.9,1391.2,5435.1,5434.3,5434.1,5481.5,5480.6,5479.6,28536.2,28540.5,14554.1,14562,2351.7,2351.2,2351.1,4955,4955,4954.9,2020.1,2019.8,2020,1942.3,1942.1,1942.2,11217.8,11219,37.540001,30.82,0.1
189,13510.1,13507.2,1191.9,1191.7,1192.1,7164.2,7127.2,7099.2,3271.9,3271.4,3271.9,4836,4835.6,4836.6,21503.5,21507.1,12249.3,12249.2,5838.9,5838.7,5838.5,1065.5,1065.7,1065.8,3237,3236.4,3236.9,2890.7,2890.6,2890.8,13595.4,13593.8,59412.5,59394.9,84809.4,84788.7,84802.3,1391.3,1390.8,1391,5434.7,5433.7,5433.6,5483.1,5482,5481.2,28532.4,28531,14557.5,14559.1,2351.8,2350.3,2350.8,4954.3,4953.7,4953.9,2019.5,2019.7,2019.6,1942.6,1942.4,1942.8,11218.4,11219.1,37.619999,30.82,0.1
190.8,13511.1,13509.7,1191.8,1191.7,1191.9,7164.4,7127,7099.1,3271.5,3271.1,3271.7,4836.5,4836,4836.6,21506.8,21510.6,12249.2,12244.6,5838.6,5838.4,5838.6,1065.5,1065.7,1065.9,3236.8,3237.3,3237.4,2890.9,2890.2,2890.9,13593.6,13592.7,59379.7,59392.5,84823,84830.2,84873.4,1391.2,1390.4,1390.8,5434.9,5433.4,5433.2,5482.6,5481.6,5481.3,28529.5,28532.2,14555.5,14555.8,2351.6,2351.4,2351.5,4954.2,4953.8,4953.4,2019.8,2019.4,2019.7,1942.4,1942.3,1942.7,11216.2,11215.7,37.57,30.799999,0.1
192.6,13511.2,13512.8,1191.6,1191.4,1191.9,7163.3,7126.5,7098.7,3271.5,3271,3270.9,4836.9,4836.5,4836.7,21500.2,21508.2,12246.2,12245,5837.8,5837.4,5837.6,1065.3,1065.5,1065.7,3237.6,3237.4,3237.7,2890.8,2890,2890.7,13590.2,13592.7,59411.7,59416,84777.8,84756,84856.6,1391.4,1390.7,1391,5434.5,5434.3,5433.6,5482.8,5482.5,5482.3,28529,28535.9,14558,14557.2,2351.6,2351.2,2351.6,4952.7,4952.9,4953.2,2019.7,2019.2,2019.5,1942.2,1941.9,1942.4,11216,11213.6,37.580002,30.82,0.1
194.4,13512.4,13510.8,1191.5,1191.4,1191.8,7163.4,7126.5,7098.6,3271.1,3270.9,3271.2,4836.8,4837,4837.2,21506.9,21505.9,12243.7,12239.4,5836.4,5836.6,5837.2,1065.3,1065.5,1065.7,3237.2,3236.6,3236.8,2890.8,2890.3,2890.7,13591.7,13593.6,59408.9,59412.8,84803.4,84796.4,84750.8,1391.3,1390.6,1390.9,5435,5433.9,5433.7,5483.3,5481.7,5481.9,28528.6,28532.8,14558.5,14554.4,2352.4,2351.7,2351.8,4952.4,4952.7,4952.7,2019.6,2019.4,2019.5,1942.4,1942.5,1942.9,11214,11215.2,37.610001,30.82,0.1
196.2,13511.4,13509.1,1191.4,1191.3,1191.7,7163.2,7126,7097.8,3270.9,3270.3,3270.6,4837.4,4836.7,4837.9,21509.1,21514.7,12240.9,12240,5836.3,5836.5,5836.4,1065.4,1065.5,1065.7,3237,3236.3,3237.2,2890.3,2890,2890.4,13585,13585.3,59417.8,59442,84703.1,84740.7,84729.5,1391.2,1390.5,1390.8,5435.1,5434.7,5433.9,5482.6,5482.2,5481.1,28527.7,28525.7,14543,14549.2,2352,2351.2,2351.3,4952.2,4952.9,4952.1,2019.6,2019.5,2019.6,1942.3,1942.2,1942.5,11211.4,11211.4,37.580002,30.82,0.1
198,13510.7,13510.1,1191.5,1191.2,1191.7,7162.2,7125,7096.5,3270.4,3270.3,3270.6,4838.1,4837.7,4838.2,21513.7,21510.9,12242,12241.4,5836.1,5835.9,5836.1,1065.2,1065.4,1065.6,3237.5,3237.3,3237.9,2890,2889.8,2890,13588.4,13590.1,59416.8,59432.1,84727.8,84711.1,84716.4,1391.3,1390.4,1390.8,5435,5433.7,5434.2,5482.5,5482.7,5482.3,28524,28522.8,14552.4,14551.6,2352.9,2351.7,2351.9,4951,4951.8,4952.9,2019.6,2019.2,2019.5,1942.4,1942.6,1942.7,11208,11210,37.619999,30.799999,0.1
199.8,13508,13506.1,1191.4,1191.1,1191.6,7162.5,7124,7096.4,3270.4,3269.8,3270.1,4838.2,4837.5,4837.9,21510.5,21513.8,12240.4,12238.8,5835.7,5835.4,5835.2,1065.1,1065.3,1065.6,3237.1,3237.1,3237.5,2891.1,2889.8,2890.1,13590.8,13590.4,59447.1,59427.4,84697,84758,84719.7,1391.1,1390.4,1390.7,5433.8,5432.9,5432.5,5483.2,5482.5,5483,28520.4,28514.6,14559,14560.6,2352.1,2351.8,2351.8,4952,4952.4,4952.5,2019.5,2019.1,2019.5,1941.9,1942.2,1942.4,11213.7,11211.4,37.59,30.82,0.1
201.6,13507.7,13505.7,1191.2,1191,1191.3,7161.8,7124.7,7097.1,3270,3269.8,3269.8,4838,4837.4,4838.5,21509,21505.4,12240.1,12237.6,5835.5,5835.6,5835.5,1065.1,1065.3,1065.3,3237.4,3237.5,3237.6,2890.7,2889.9,2890.5,13591.3,13591.4,59400.5,59383.7,84731.5,84738.2,84816.1,1391.2,1390.4,1391,5434.2,5433.2,5433.8,5484.3,5484.1,5483.4,28526,28525.8,14544.3,14544.6,2352.6,2351.7,2351.9,4951.8,4951.6,4951.8,2019.7,2019.4,2019.5,1942.6,1942.4,1942.4,11215.7,11213.1,37.57,30.83,0.1
203.4,13506.4,13506.3,1191.2,1191,1191.3,7160.3,7124.4,7095.5,3269.8,3269.2,3269.7,4839.2,4838.7,4838.8,21503.9,21504.8,12237.5,12235.9,5835.1,5834.8,5834.5,1065.1,1065.4,1065.5,3237.8,3238.2,3238.7,2890.3,2889.8,2890.2,13586.1,13588.5,59372.5,59366.6,84766.1,84822.6,84876,1391.1,1390.5,1390.7,5434.5,5433,5433.3,5485.5,5484.3,5485.1,28520.7,28523.1,14539.8,14539.5,2352,2351.5,2351.2,4951,4950.8,4950.5,2019.6,2019.3,2019.3,1942,1942.1,1942.1,11216.8,11217.9,37.59,30.82,0.1
205.2,13503.9,13500.7,1191,1190.9,1191.3,7160.2,7122.8,7094.7,3269.8,3269.5,3269.2,4839.5,4838.6,4839.4,21508.2,21505.8,12239,12234.3,5835.2,5834.9,5834.4,1065.1,1065.2,1065.3,3237.3,3237.4,3237.5,2890.2,2889.6,2889.9,13590,13585.8,59359.7,59372.2,84749.4,84861.9,84840.2,1391.1,1390.3,1390.7,5434,5433.2,5432.9,5484.9,5483.7,5484.5,28515.8,28515.9,14540.7,14537.9,2351.7,2351,2351.4,4951.2,4951.4,4951.5,2019.4,2019,2019.4,1942.6,1942.2,1942.8,11214,11212.7,37.549999,30.82,0.1
207,13505.7,13503.4,1191,1190.7,1191.1,7159.5,7122.8,7094.2,3269.1,3268.7,3268.9,4839.4,4838.8,4838.8,21509.3,21507.6,12241.9,12241.9,5834.6,5834.4,5833.7,1065.1,1065.3,1065.5,3238.2,3238.2,3237.7,2889.6,2889.4,2890.2,13585.8,13584.1,59383.1,59383.7,84813.4,84816.7,84762,1391,1390.2,1390.6,5434,5434.1,5433.3,5485.3,5484.4,5484.6,28520.1,28518.3,14543.4,14542.8,2351.8,2350.8,2350.8,4950.6,4950.8,4950.7,2019.3,2019.1,2019.2,1942.1,1941.8,1942.3,11216.7,11213.7,37.599998,30.82,0.1
208.8,13502.2,13500,1190.9,1190.8,1191,7158.6,7121.4,7093.6,3268.7,3268.4,3268.8,4839.9,4839.1,4839.3,21506.6,21507.8,12236.2,12235.3,5834.5,5834.3,5833.7,1065,1065.3,1065.3,3238.3,3238.5,3238.9,2890.1,2889.5,2890.1,13586.6,13588.1,59389.4,59394.1,84764.8,84777.1,84734.8,1390.8,1390.2,1390.5,5434.4,5433.9,5433.8,5485.1,5480.4,5480.4,28515.1,28518.2,14550.6,14549,2351.8,2351.2,2351.7,4949.9,4950.1,4950.2,2019,2018.8,2019.2,1941.9,1942,1942.4,11211.2,11210.9,37.619999,30.83,0.1
210.6,13502.1,13501.1,1190.7,1190.6,1191,7158,7120.6,7092.7,3268.6,3267.9,3268.3,4840.5,4840.1,4840.9,21505.1,21513.8,12235.1,12230.6,5833.5,5833.6,5834,1065,1065.2,1065.3,3238.5,3238.9,3238.6,2889.7,2889.1,2889.6,13584.3,13585.8,59387.5,59393,84725.6,84739.2,84736.6,1390.8,1390.2,1390.6,5433.4,5433.7,5432.3,5485.7,5484.5,5486.2,28510.8,28509.6,14549.4,14548.2,2351.8,2351.8,2350.9,4950.6,4950.6,4951.1,2019.3,2019,2019.2,1942,1941.9,1942,11208.1,11205.3,37.610001,30.83,0.1
212.4,13503,13502,1190.7,1190.5,1190.9,7158.3,7121.1,7092.5,3268.1,3267.8,3267.9,4839.5,4839.2,4840,21504.7,21505.4,12234.5,12234.5,5833.3,5833.3,5833.2,1064.9,1064.9,1065.1,3239,3238.8,3238.9,2889.7,2889.2,2889.7,13587.5,13585.9,59385.6,59410.5,84730.4,84668,84710.6,1390.8,1390,1390.4,5433.8,5431.4,5432,5485.6,5484.1,5483.9,28504,28506,14547.7,14552.7,2352,2351.6,2351.8,4950,4950.3,4950.6,2019.1,2018.8,2019.1,1942.1,1941.9,1942.3,11204.7,11206.1,37.560001,30.799999,0.1
214.2,13501.5,13501.6,1190.6,1190.4,1190.8,7156.5,7118.8,7091,3267.8,3267.2,3267.6,4840.2,4840.2,4839.4,21509.1,21513.1,12235,12233.9,5832.9,5832.9,5832.8,1064.8,1065,1065.1,3239,3238.6,3239.4,2889.9,2889.3,2889.6,13584.5,13582.5,59358.8,59343.6,84704.1,84703.8,84772,1390.7,1390,1390.3,5433.2,5433.2,5433,5480.2,5478.7,5479.7,28510.6,28508.4,14543.6,14538,2352.1,2351.5,2351.4,4949.7,4949.5,4949.6,2019.2,2018.8,2019.2,1942.1,1942.1,1942.5,11205.6,11208.6,37.59,30.82,0.1
216,13500.7,13497.9,1190.6,1190.3,1190.7,7155.9,7118.2,7090.3,3267.8,3267.2,3267.5,4840.4,4839.2,4838.8,21500,21504.9,12231.6,12233.7,5831.8,5832.4,5831.7,1064.9,1065.1,1065.3,3238.5,3239.1,3239.1,2889.4,2889.4,2889.2,13580.2,13581.5,59354.5,59342.2,84726.3,84722.4,84836.9,1390.9,1390.1,1390.4,5434.2,5433.4,5433.7,5482.6,5481.5,5481.3,28503.8,28504.1,14548.3,14546.2,2351.7,2350.9,2351.3,4948.5,4948,4948.7,2019.4,2019,2019.1,1941.8,1941.9,1942,11204.6,11205.9,37.610001,30.799999,0.1
217.8,13499.4,13499.6,1190.4,1190.3,1190.6,7155.5,7118.3,7089.9,3267.5,3267,3267.2,4839.7,4838.6,4840.5,21501.9,21505.6,12233.5,12232.5,5831.8,5831.3,5832,1064.7,1065,1065.2,3239.1,3238.2,3238.5,2889.4,2888.9,2889.2,13583.1,13582.4,59359.4,59352.1,84698.9,84737.8,84759.4,1390.8,1390.1,1390.3,5434,5432.7,5432.2,5481.6,5479.4,5479.8,28508.8,28506.9,14549.2,14547.2,2352.4,2351.4,2351.2,4948.1,4947.8,4947.8,2018.9,2018.9,2018.9,1941.8,1942.1,1942.1,11209.3,11211.5,37.619999,30.83,0.1
219.6,13499.7,13499.1,1190.3,1190.1,1190.5,7155.1,7117.6,7090.4,3267.3,3267,3266.8,4839.9,4840.6,4840.6,21498,21503.4,12233.5,12232.1,5831.5,5831.5,5831,1064.9,1065,1065.2,3239,3238.9,3238.8,2889.3,2888.9,2889.3,13582.5,13576.8,59333.5,59346.9,84753.2,84820.9,84838.1,1390.9,1390.2,1390.6,5435,5433.8,5433.3,5483.7,5481.7,5482.8,28502.1,28505.9,14546.5,14548.3,2352.5,2352.2,2351.9,4947.8,4947.9,4948.3,2019.3,2018.9,2019.3,1941.9,1941.6,1942,11208.5,11206.8,37.59,30.82,0.1
221.4,13496.5,13494.8,1190.2,1190.1,1190.4,7155,7117.4,7090,3266.6,3266.3,3266.7,4841.1,4840.6,4840.6,21493.3,21496.5,12231.4,12228.3,5830.6,5830,5830.3,1064.8,1065.1,1065.2,3239.1,3238.6,3239.9,2889.1,2888.8,2888.9,13579.9,13581.9,59329.3,59363.7,84825.2,84762.5,84686.2,1390.9,1390.1,1390.6,5433.9,5432.8,5432.7,5484.7,5484,5482.7,28502.2,28503.1,14540.6,14540.9,2352.5,2351.8,2351.5,4947.7,4947.9,4948.1,2019.2,2018.8,2018.9,1942.1,1942,1942.1,11207.1,11204.7,37.57,30.83,0.1
223.2,13498.4,13497.2,1190.1,1190,1190.3,7155.1,7117.7,7090,3266.6,3266.4,3266.5,4840.1,4840.2,4840.5,21497.9,21496.5,12226.6,12223.7,5830.3,5830.1,5830.3,1064.7,1065,1065.1,3239.1,3239.8,3239.1,2889,2888.8,2889.2,13581.5,13580.7,59373.8,59381.5,84797.9,84832,84737.4,1390.8,1390,1390.5,5433.1,5432.3,5432.2,5485.6,5485.6,5485.5,28498.6,28497.9,14539.6,14541.4,2352.6,2351.8,2352,4948.4,4947.9,4947.7,2018.8,2018.6,2018.8,1941.6,1941.5,1941.9,11209.7,11204.6,37.610001,30.82,0.1
